"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-b4dfcd68b382d59d","indeed","https://www.indeed.com/viewjob?jk=b4dfcd68b382d59d","https://fa-eups-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/8583","Sales Executive, Testing, Retail & Consumer Products","UL Solutions","US","2026-03-03","fulltime","direct_data","yearly",76000.0,139500.0,"USD",True,"","","","","* Supports planning of sales strategy and maintains ongoing plan to prioritize portfolio of accounts and maintain relationships throughout the year. Interfaces with customers primarily remotely (video, phone, email) to promote and sell UL products and services.
* Uses technical credibility to build relationships with buyers and centers of influence.
* Under moderate level of guidance, drives sales process from beginning to end, leveraging support from Sales Support Specialists and Inside Sales Executives when necessary.
* Follows up with customer to ensure renewal of services where applicable.
* Actions on opportunities to sell specialty product / services.
* Meets with new logo prospects from inbound and outbound channels to qualify their needs, understand decision\\-makers, and land new customers.
* Supports discovery, opportunity identification, proposals, and closing for sales of core UL products and services.
* Leverages technical support (engineers) when customer has a qualified need.
* Creates and maintains pipeline of new logo prospects to supplement existing account activities, owns new logo process through close of sale.
* Brings in additional resources when advantageous to support sales process, and delegates leadership of the sale to Technical Inside Sales Executives for highly technical or specialized products / services.
* Transitions implementation to success / fulfillment teams after sales have been closed to ensure seamless service delivery.
* Where applicable, supports development of GAM and SAM multi\\-year account plans in TIC by providing insight on area of specialization (specific product/ service).
* Supports remaining account managers on discovery and opportunity identification for assigned specialty products / services.
* Works under the close guidance of account managers (GAMs, SAMs) to seamlessly work with customers throughout the sales cycle.
* Provides any necessary information to SAM and GAM during account planning process on potential growth opportunities within assigned solution area.

  
* Bachelors and/or graduate degree in engineering or related field preferred. Proficient in MS Office (Word, PowerPoint, Excel, Outlook), and CRM software.
* Relevant technical capabilities related to assigned specialty product / service2\\+ years of related sales experience.
* Deep knowledge and experience with specialty product / services within assigned TIC portfolio.
* Proven ability to meet and exceed sales targets.
* Business acumen and deep understanding of business sales processes.  



**What you’ll experience working for ULS**
* UL Solutions has been pioneering change since 1894 and we’re still leading the way. From day one, we’ve blazed a trail protecting the planet and everyone on it. Our teams have influenced billions of products, plus services, software offerings and more. We break things, burn things and blow things up. All in the name of safety science.
* That’s where you come in — because none of it could happen without you. It takes passion to protect people, problem\\-solving to safeguard personal data and conviction to make the world a more sustainable place. It takes bold ideas and brilliant minds to build a better world for future generations across the globe.
* This is more than a job. It’s a calling. A passion to use our expertise and play our part in creating a more secure, sustainable world today — and tomorrow. As a member of our safety science community, you’ll use your ideas, your energy and your ambition to innovate, challenge and ultimately, help create a safer world.
* Everyone here is unique. But we’re also a global community, working together to help create a safer world. Join UL Solutions and you can connect with the brightest minds in the business, all bringing their distinct perspectives and diverse backgrounds together to deliver real change.
* Empowering our customers to keep the world safe means thinking ahead. It means investing in training and empowering our people to learn and innovate. At UL Solutions, we help build a better future — one where everyone benefits.
* Join UL Solutions to be at the center of safety. To learn more about us and the work we do, visit UL.com  



**What we offer:**
* Total Rewards: We understand compensation is an important factor as you consider the next step in your career. The estimated annual compensation for this position is $117,800\\. \\- $139,500\\. which includes a base salary of $76,000\\. \\- $90,000\\. and 100% on target performance. Members of the sales function are eligible to participate in the UL Solutions Sales Incentive Plan. The annual target incentive for this position is 55% of the base salary, paid quarterly, and is contingent upon performance. Compensation is based on multiple factors, including job\\-related knowledge/skills, experience, geographical location, as well as other factors.
This position also provides health benefits such as medical, dental and vision; wellness benefits such as mental and financial health; and retirement savings (401K) commensurate with the standard rewards offered in each individual location or country. We also provide full\\-time employees with paid time off including vacation (15 days), holiday including floating holidays (12 days) and sick time off (72 hours). The application deadline for this position is 9/2/2026\\.  
* 

* \\#LI\\-JK3
* \\#LI\\-Remote","","https://www.indeed.com/cmp/Ul-Solutions-1","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f2b63cf811b01087fad767834819ed67","http://www.ul.com/solutions","Northbrook, IL","10,000+","$1B to $5B (USD)","UL Solutions is a global company working for a safer world. ","","","","","",""
"in-ff4a325d7f39a817","indeed","https://www.indeed.com/viewjob?jk=ff4a325d7f39a817","https://gabriellebrennan.SFAgentJobs.com/j/02wlnyc","Account Manager - State Farm Agent Team Member","State Farm","Cockeysville, MD, US","2026-03-03","fulltime","direct_data","yearly",55000.0,75000.0,"USD",False,"","","","","**Benefits:**
* License reimbursement
* Simple IRA
* Bonus based on performance
* Competitive salary
* Opportunity for advancement
* Paid time off
* Training \\& development
* Free food \\& snacks
**Future Opening:** Gabrielle Brennan, State Farm Agent, will be out of the office until March 2026\\. Qualified applicants who have completed successful phone screenings will be forwarded to Gabrielle and contacted for in\\-person interviews upon her return. We appreciate your patience and interest in joining the team!  

  

**ROLE DESCRIPTION:**  

As an Account Manager \\- State Farm Agent Team Member for Gabrielle Brennan \\- State Farm Agent, you are vital to our daily business operations and customers’ success. You grow our agency through meaningful client relations and acting as a liaison between customer needs and agency departments, using both English and Spanish as the language of communications. You improve the lives of our customers by proactively marketing relevant products and services.
  

  

Grow your career as you better your community. As an attentive, sociable, and sales\\-minded professional, we are eager to have you on our team.  

  

**RESPONSIBILITIES:**
* Develop and maintain client relationships to drive retention and growth.
* Conduct policy reviews and provide recommendations to clients.
* Use your knowledge of our insurance products to recommend, explain and sell policies to both cold and warm leads.

**QUALIFICATIONS:**
* Bilingual Spanish (required).
* Experience in insurance sales or account management preferred.
* Strong leadership and interpersonal skills.
* Proven track record of meeting sales targets.
* Willingness to engage in sales conversations.","Insurance","https://www.indeed.com/cmp/State-Farm-319b4913","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5867d80f1eb47c6a05a7336a09095a77","http://jobs.statefarm.com","One State Farm Plaza
Bloomington, IL 61710","10,000+","more than $10B (USD)","State Farm® is the largest auto insurer in the U.S. since 1942.","","","","","",""
"in-6450f5558273fda2","indeed","https://www.indeed.com/viewjob?jk=6450f5558273fda2","https://iandavy-1.SFAgentJobs.com/j/02wlnvx","Account Manager - State Farm Agent Team Member","State Farm","Maplewood, MN, US","2026-03-03","fulltime","direct_data","yearly",50000.0,75000.0,"USD",False,"","","","","**Benefits:**
* Bonus based on performance
* Competitive salary
* Flexible schedule
* Health insurance
* Opportunity for advancement
* Paid time off
* Training \\& development
**ABOUT OUR AGENCY:**  

I opened my agency in 2013 after beginning my career with State Farm as a team member, which gave me a strong foundation in customer service and agency operations. I graduated from Hamline University, where I played college soccer, and today I’m a parent of three who stays busy coaching baseball, basketball, and football for my kids’ teams. When I’m not at work or on the sidelines, I enjoy getting out on the golf course whenever the weather allows. Staying involved in my children’s school and our community, including Nativity of Our Lord, is an important part of my life and leadership approach.  

Our agency is built on a culture of care, accountability, and growth. I invest heavily in my team to help each person meet and exceed their goals, and we’re deeply committed to shared success. We lean on our core values every day to guide our decisions and how we serve our customers: Commitment to Excellence, Honesty and Integrity, and Customer Service Above All Else.  

  

We offer time off, a Simple IRA with a 3% match, and life and disability insurance. We’re looking for someone who aligns with our values, cares about team success, brings a competitive mindset, and is coachable \\- someone who’s ready to grow in a supportive, high\\-standard environment.  

**ROLE DESCRIPTION:**  

As Account Manager \\- State Farm Agent Team Member for Ian Davy \\- State Farm Agent, you are vital to our daily business operations and customers’ success. You grow our agency through meaningful customer relations and acting as a liaison between customer needs and agency departments. You improve the lives of our customers by proactively marketing relevant products and services.
  

  

Grow your career as you better your community. As an attentive, sociable, and sales\\-minded professional, we are eager to have you on our team.  

  

**RESPONSIBILITIES:**
* Develop and maintain customer relationships to drive retention and growth.
* Conduct policy reviews and provide recommendations to customers.
* Oversee the resolution of complex customer issues.
* Use your knowledge of our insurance products to recommend, explain and sell policies to both cold and warm leads.

**QUALIFICATIONS:**
* Experience in insurance sales or account management preferred.
* Leadership and interpersonal skills.
* Proven track record of meeting sales targets.
* Willingness to engage in sales conversations.","Insurance","https://www.indeed.com/cmp/State-Farm-319b4913","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5867d80f1eb47c6a05a7336a09095a77","http://jobs.statefarm.com","One State Farm Plaza
Bloomington, IL 61710","10,000+","more than $10B (USD)","State Farm® is the largest auto insurer in the U.S. since 1942.","","","","","",""
"in-f7f408a14154e763","indeed","https://www.indeed.com/viewjob?jk=f7f408a14154e763","http://jobs.lslcareers.com/job-detail/50729/2026-03-03?referral=indeed","Sales Specialist","Legend Senior Living","Wichita, KS, US","2026-03-03","fulltime","","","","","",False,"","","","","**Sales Specialist**


A certified Great Place To Work (voted by associates) 7 years in a row!


**Benefits\\-****Sales Specialist**


* **Bonus eligibility** (based on performance)
* **Cell phone allotment**
* **Mileage reimbursement**
* **Medical, Dental, Vision** offerings (for benefit eligible associates)
* Company Paid **Life Insurance** coverage in the amount of $30,000
* **Voluntary benefits** including: Hospital Indemnity, Accident Insurance, Critical Illness, legal/Identify Theft, and Disability insurance (for benefit eligible associates)
* **401(k)** program including discretionary company match
* Competitive **Paid Time Off** (for full\\-time associates)
* **Holiday pay**
* Discretionary **Scholarship program**
* Annual performance **evaluations/raises**


**JOB HIGHLIGHTS\\-****Sales Specialist**


We're seeking a driven **Sales Specialist** to join our team at Legend Senior Living, where you'll play a pivotal role in advancing our vision and achieving industry\\-leading occupancy goals. Your responsibilities will encompass all sales activities, community outreach, and special events, with a focus on generating and following up on leads to maximize occupancy in our communities. Your goal is to drive sales results in a particular region through consistency, urgency, and compassion.


**Responsibilities\\-****Sales Specialist**


* Ensuring each community meets established budgetary goals, especially in locations with vacant Sales Director positions or underperforming communities.
* Steping in as the Sales Director in transitional periods, ensuring continuity and operational effectiveness until a permanent Sales Director is onboarded.
* Collaborating closely with Sales Directors across multiple communities to plan and execute sales and marketing programs, contributing to company\\-wide strategy and initiatives.
* TRAVEL: This role demands flexibility and a results\\-driven approach, including extensive travel (Monday through Friday, typically) and extended stays as needed at communities requiring assistance.


**Why we should be your “home away from home”**


* **Work environment:** Our focus is to maximize the potential of every life we touch. We do this by creating an elegant community where our residents are surrounded by the highest standards of quality of service, environment and care. This includes Holistic Wellness, Gold Leaf Dining standards and vibrant Life Enrichment activities.
* **Associate support available:** Work friend trainer, employee assistance program, crisis care assistance, paid\\-time\\-off donations, continuing education opportunities, appreciation/sympathy gifts, family member discount.
* **Associate growth opportunities**: In addition to competitive pay, hundreds of associates are promoted each year! We conduct annual performance evaluations with raises.
* **Company snapshot:** Legend has been a family business for 30 years, and is adding multiple properties each year! Our awards include: Great Place To Work, Best of Senior Living Award, Innovative Programming in Senior Living.


**Requirements**

**Requirements\\-****Sales Specialist**


* Required: A minimum of **three years of experience** in a sales role including community awareness, development of outreach programs and lead event coordination
* Prefer: sales experience in assisted living, independent living, skilled nursing facility or memory care community
* Required: Ability to meet occupancy, community outreach and other **sales goals**
* Required: Strong **written and verbal communicatio**n skills
* Required: Ability to **track all sales activities** and meet budgeted occupancy, revenue, and quarterly sales goals
* Required: **Computer skills,** including experience with Microsoft Office and Outlook
* Required: Ability to **manage multiple priorities** and responsibilities
* Required: The ability to **assure residence awareness** through design, implementation, and maintenance of outreach programs for referral sources and community organizations


***To learn more about this exciting opportunity, apply today!***


*Legend Senior Living is a drug free workplace and drug screening will be conducted at the company’s discretion. This position may require the associate to work evenings and weekends as needed.*


*Applications are accepted on an ongoing basis.*","","https://www.indeed.com/cmp/Legend-Senior-Living","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5ec497fa53f4b3feed7a48f7b80c9687","https://www.lslcareers.com/","Wichita, KS","1,001 to 5,000","$100M to $500M (USD)","Legend Senior Living is founded on values of servanthood, caring, and character.","","","","","",""
"in-047a9d5ffc4c1472","indeed","https://www.indeed.com/viewjob?jk=047a9d5ffc4c1472","http://www.indeed.com/job/food-manufacturer-sales-representative-047a9d5ffc4c1472","Food Manufacturer Sales Representative","Easy Foods Inc.","Minneapolis-Saint Paul, MN, US","2026-03-03","fulltime","direct_data","yearly",90000.0,92000.0,"USD",True,"","","","","Job description:

**Role Overview**

As a Manufacturer Sales Representative, you will be the face of our brand within the foodservice ecosystem. You aren't just selling a product; you are a strategic partner to our distributors. You will spend your days in the field building high\\-impact relationships, conducting dynamic training sessions, and driving market share growth through innovative sales strategies

\\- **Key Responsibilities**

* **Strategic Partnership:** Conduct daily sales calls with Foodservice distributors and work alongside their sales teams to identify new opportunities.
* **Market Growth:** Drive sales through cold calling, networking, and executing strategic territory plans to exceed performance goals.
* **Product Advocacy:** Lead engaging training sessions, district meetings, and virtual presentations to educate partners on our value proposition.
* **Event Excellence:** Represent the company at food shows and industry events (requires the ability to stand for 8\\+ hours and lift/move up to 50 lbs).
* **Travel:** Manage a consistent travel schedule (including overnights) using your personal vehicle to maintain a strong presence in the market.

**What You Bring to the Table**

* **Experience:** Previous experience in Foodservice Distributor sales or as a Manufacturer Rep is highly preferred.
* **Mindset:** You are a self\\-motivated, strategic thinker who uses creativity to solve problems and build long\\-term relationships.
* **Professionalism:** You maintain a high level of professional integrity and a polished presence in all interactions.
* **Logistics:** You must reside in the vicinity of the territory, possess a dependable vehicle, a valid Driver’s License, and a clean driving record.
* **Communication:** Strong verbal and written skills; **Bilingual (Spanish/English)** is a significant plus.
* **Compensation \\& Benefits**
* **Competitive Pay:** Base salary plus a performance\\-based monthly bonus.
* **Flexibility:** Full\\-time, remote\\-based position with mid\\-week travel

Job Type: Full\\-time

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Work Location: In person

Job Type: Full\\-time

Pay: $90,000\\.00 \\- $92,000\\.00 per year

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Work Location: Remote","","https://www.indeed.com/cmp/Easy-Foods-Inc.-1","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/576fc239033c7f750f904a6adf30b2c8","https://easyfoodsinc.com","","","","","","","","","",""
"in-bb0ad46f79456b02","indeed","https://www.indeed.com/viewjob?jk=bb0ad46f79456b02","http://www.indeed.com/job/government-business-manager-bb0ad46f79456b02","Government Business Manager","SETplan Consultancy Services Pvt Ltd","Remote, US","2026-03-03","fulltime","direct_data","yearly",350000.0,750000.0,"USD",True,"","","","","* Role is with respect to Manpower Outsourcing Government contracts
* Candidate is expected to work with government sector opportunities through E\\-tendering system such as GEM Portal from Govt of India, KPPP portal of State Government of Karnataka \\& through networking accordingly
* Candidate is expected to convert opportunities in online portal to win through personal visits to Government departments \\& close the deals in working with Senior Manager.
* Candidate to work with internal teams in due diligence related bill payments, resolving customer issues
* Candidate is expected to travel within Bangalore \\& throughout State of Karnataka \\& southern Indian states
* Candidate will undergo extensive training for one to three months on the job

**Preferred candidate profile**

* 2\\-8years of experience in sales, government sales, or related fields (freshers welcome).
* MBA/PGDM degree from a reputed institution (Marketing or Operations specialisation preferred).
* Excellent communication \\& interpersonal skills; proficiency in Kannada language is an added advantage

Job Type: Full\\-time

Pay: $350,000\\.00 \\- $750,000\\.00 per year

Work Location: Remote","","https://www.indeed.com/cmp/Setplan-Consultancy-Services-Pvt-Ltd","","","","","","","","","","","",""
"in-746abbcb97ee7839","indeed","https://www.indeed.com/viewjob?jk=746abbcb97ee7839","https://yohrconsultancy.hiresome.ai/apply_form/enterprise-account-executive-grc-cybersecurity-69a6bb611b2592d55a73e10f","Enterprise Account Executive - GRC/Cybersecurity","YO IT CONSULTING","GA, US","2026-03-03","fulltime","","","","","",False,"","","","","### **Experience:** **10 to 18 Years**


**The Role** :


We are hiring a high\\-performing, hunter\\-focused **Enterprise (5000\\+ Employees)** Account Executive to drive net new logo acquisition across the MEA region. This is a quota\\-carrying role targeting 6–7 figure enterprise platform deals ($100K–$1M\\+ ACV) with large enterprises operating across multiple regulatory environments.


**Key Responsibilities :**


* Own and exceed $1\\.5M\\+ annual new business quota
* Drive 80–100% net\\-new logo acquisition across MEA
* Build and manage a high\\-quality, multi\\-threaded enterprise pipeline
* Run structured enterprise sales cycles (prospecting to close)
* **Engage CISOs, CROs, CIOs, Heads of Risk, Audit \\& Compliance**
* Navigate RFPs, procurement, security reviews, and legal processes
* Leverage partner and hyperscaler co\\-sell motions

**Required Experience (Mandatory)**


* **10\\+ years enterprise software sales experience**
* **Proven track record closing 6–7 figure enterprise deals**
* **Experience carrying $1\\.5M\\+ annual quota**
* **Strong new\\-logo hunter background (minimum 80/20 split)**
* **Experience selling into regulated industries**
* **Fluent Arabic and English (mandatory)**
* **Strong command of MEDDIC / Challenger / Command of the Message or similar methodologies**

Preferred Background :


* **GRC / IRM / Risk / Compliance / Cybersecurity** **platforms**
* Experience replacing legacy GRC systems or fragmented compliance stacks
* Experience operating in high\\-growth or startup environments","","https://www.indeed.com/cmp/Yo-IT-Consulting","","","","","","","","","","","",""
"in-05f4448c97bc054e","indeed","https://www.indeed.com/viewjob?jk=05f4448c97bc054e","https://yohrconsultancy.hiresome.ai/apply_form/enterprise-account-executive-grc-cybersecurity-69a6bb3e1b2592d55a73e01e","Enterprise Account Executive - GRC/Cybersecurity","YO IT CONSULTING","US","2026-03-03","fulltime","","","","","",False,"","","","","### **Experience:** **10 to 18 Years**


**The Role** :


We are hiring a high\\-performing, hunter\\-focused **Enterprise (5000\\+ Employees)** Account Executive to drive net new logo acquisition across the MEA region. This is a quota\\-carrying role targeting 6–7 figure enterprise platform deals ($100K–$1M\\+ ACV) with large enterprises operating across multiple regulatory environments.


**Key Responsibilities :**


* Own and exceed $1\\.5M\\+ annual new business quota
* Drive 80–100% net\\-new logo acquisition across MEA
* Build and manage a high\\-quality, multi\\-threaded enterprise pipeline
* Run structured enterprise sales cycles (prospecting to close)
* **Engage CISOs, CROs, CIOs, Heads of Risk, Audit \\& Compliance**
* Navigate RFPs, procurement, security reviews, and legal processes
* Leverage partner and hyperscaler co\\-sell motions

**Required Experience (Mandatory)**


* **10\\+ years enterprise software sales experience**
* **Proven track record closing 6–7 figure enterprise deals**
* **Experience carrying $1\\.5M\\+ annual quota**
* **Strong new\\-logo hunter background (minimum 80/20 split)**
* **Experience selling into regulated industries**
* **Fluent Arabic and English (mandatory)**
* **Strong command of MEDDIC / Challenger / Command of the Message or similar methodologies**

Preferred Background :


* **GRC / IRM / Risk / Compliance / Cybersecurity** **platforms**
* Experience replacing legacy GRC systems or fragmented compliance stacks
* Experience operating in high\\-growth or startup environments","","https://www.indeed.com/cmp/Yo-IT-Consulting","","","","","","","","","","","",""
"in-998d0878bf1ac412","indeed","https://www.indeed.com/viewjob?jk=998d0878bf1ac412","https://ironsmithfire.hua.hrsmart.com/pm_module/cgi-bin/click.cgi?job_id=46&site_id=148","Service Account Manager","Ironsmith fire","La Vergne, TN, US","2026-03-03","fulltime","","","","","",False,"","","","","Job Description: **ABOUT IRONSMITH FIRE, LLC**


Our mission is to lead the fire protection industry by honoring craftsmanship, saving lives and property, and providing peace of mind to our customers. We work with general contractors, business owners, property developers, engineers, and many other types of clients to provide life saving fire protection systems. Our core values are the backbone of our business and guide everything we do, including the hiring process. These core values are Effective Communication, Results\\-Driven, Disciplined, Professional, and Trustworthiness. Ironsmith Fire, LLC operates in seven states throughout the southeast and is growing by the day.


**POSITION SUMMARY**


A Contract Account Manager at Ironsmith Fire plays a crucial role in driving revenue and fostering partnerships with general contractors. They cultivate long\\-term relationships and are the point of contact for general contractors. Their role involves developing strategic sales plans and estimates, coordinating project execution, and ensuring customer satisfaction and business growth. As part of the Client Solutions Department, the Contract Account Manager is the solution provider for our clients.


**OBJECTIVES**


* Identify and prospect potential general contractors as key customers for Ironsmith Fire.
* Develop strategic sales plans and estimates to increase market share and revenue.
* Develop detailed analysis of bid documents to ensure scope of work is fully covered in our proposal, and confirmation of local AHJ requirements to ensure our proposals are inclusive of all work that will be required.
* Submit proposals on time as indicated in the invitation to bid, in the format requested by the customer to ensure our proposal is presented in a way that makes the customer’s job easier.
* Review contracts and confirm scope of work is accurate, contract is fair, and we meet all requirements of the agreement.
* Proper turnover to accounting providing all required information and documentation for new job set up.
* Proper turnover to operations (design, fabrication, and installation teams) to ensure they are well informed on the intended scope of work.
* Funnel communications obtained from the customer to the operations team to ensure we are meeting the customer’s expectations.
* Quickly address scope of work changes after contract award and, where applicable, request change orders for extra work to avoid profit creep and budget overruns.
* Work with accounting on collection of past due invoices and be the final voice to the customer before turning over uncollectable invoices to collections.
* Cultivate and maintain long\\-term relationships with customers through effective communication.
* Present proposals to customers that highlight the value of Ironsmith Fire.
* Serve as the primary point of contact for customers throughout the project, from initial inquiry to project completion.
* Monitor project timelines, budgets and deliverables.
* Maintain regular communication with the general contractors to address inquiries, provide updates, and solicit feedback.
* Act as a trusted advisor and resource for customers, offering technical expertise, guidance and support.
* Stay informed about industry trends, market developments, and competitor activities related to fire sprinkler systems and construction.
* Analyze metrics and KPI’s associated with this position to assess progress towards goals and identify areas for improvement.

  

  

  

**Job Requirements:** **COMPETENCIES**


* Strong interpersonal skills to establish and maintain trust\\-based relationships with customers.
* Comprehensive understanding of fire protection systems, building codes, local regulations, and industry standards.
* Capacity to coordinate projects, manage timelines and budgets, and collaborate with internal teams to ensure successful execution of projects.
* Effective communication skills.
* Ability to stay informed on industry trends, competitor activity, and market developments to adapt sales strategies.
* Aptitude for identifying and resolving issues that may arise during the sales process or project execution.
* Technologically proficient with Microsoft Office Suite, project management and CRM software.


**EDUCATION AND EXPERIENCE**


* Minimum of 5\\-years in fire sprinkler design.
* Comprehensive understanding of the fire protection industry and applicable regulations.
* Professional certifications related to fire protection, business management, or leadership are advantageous, such as NICET Certification.


**\\*\\*\\*There is always a place at Ironsmith Fire for people that care!!!\\*\\*\\***


**PHYSICAL REQUIREMENTS**


* The ability to maintain a high level of energy and stamina to manage long hours, travel requirements, and the stress associated with high\\-level decision making.
* The ability to travel, sometimes extensively, to meet with clients.
* While primarily a skill, the physical aspect includes the ability to speak clearly and effectively in public and private settings, and to engage in face\\-to\\-face meetings.
* Good general health to fulfill job responsibilities effectively, including being able to work long hours when necessary.


**COMMITMENT TO DIVERSITY**


At Ironsmith Fire, we're dedicated to fostering an inclusive workplace where everyone feels valued and respected. We actively encourage applications from diverse backgrounds and believe that embracing differences enhances our team's creativity and effectiveness. Regardless of race, gender, age, religion, or other characteristics, we welcome all to join us in creating a culture where everyone can thrive.


**FEATURED BENEFITS**


* Very Competitive Commission Structure
* Employee Paid Medical Insurance
* Dental and Vision Plans
* Health Savings Account
* 401(k) tax\\-advantaged retirement plan
* Profit\\-Sharing Plan
* Company Provided Life Insurance","","https://www.indeed.com/cmp/Ironsmith-Fire","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2a776f7a75cd383d042faea977c4dc66","http://www.ironsmithfire.com","Memphis:

374 Distribution Parkway
Collierville, Tennessee 38017

Nashville:

106 Wheeler Street
La Vergne, TN 37086","51 to 200","","Crafting life-saving fire protection systems with integrity, precision, and grit. Ironsmith Fire delivers quality you can trust—built by tradesmen, powered by purpose.","","","","","",""
"in-14e4ffc215193c8a","indeed","https://www.indeed.com/viewjob?jk=14e4ffc215193c8a","https://ironsmithfire.hua.hrsmart.com/pm_module/cgi-bin/click.cgi?job_id=47&site_id=148","Contract Account Manager","Ironsmith fire","Nashville, TN, US","2026-03-03","fulltime","","","","","",False,"","","","","Job Description: **ABOUT IRONSMITH FIRE, LLC**


Our mission is to lead the fire protection industry by honoring craftsmanship, saving lives and property, and providing peace of mind to our customers. We work with general contractors, business owners, property developers, engineers, and many other types of clients to provide life saving fire protection systems. Our core values are the backbone of our business and guide everything we do, including the hiring process. These core values are Effective Communication, Results\\-Driven, Disciplined, Professional, and Trustworthiness. Ironsmith Fire, LLC operates in seven states throughout the southeast and is growing by the day.


**POSITION SUMMARY**


A Contract Account Manager at Ironsmith Fire plays a crucial role in driving revenue and fostering partnerships with general contractors. They cultivate long\\-term relationships and are the point of contact for general contractors. Their role involves developing strategic sales plans and estimates, coordinating project execution, and ensuring customer satisfaction and business growth. As part of the Client Solutions Department, the Contract Account Manager is the solution provider for our clients.


**OBJECTIVES**


* Identify and prospect potential general contractors as key customers for Ironsmith Fire.
* Develop strategic sales plans and estimates to increase market share and revenue.
* Develop detailed analysis of bid documents to ensure scope of work is fully covered in our proposal, and confirmation of local AHJ requirements to ensure our proposals are inclusive of all work that will be required.
* Submit proposals on time as indicated in the invitation to bid, in the format requested by the customer to ensure our proposal is presented in a way that makes the customer’s job easier.
* Review contracts and confirm scope of work is accurate, contract is fair, and we meet all requirements of the agreement.
* Proper turnover to accounting providing all required information and documentation for new job set up.
* Proper turnover to operations (design, fabrication, and installation teams) to ensure they are well informed on the intended scope of work.
* Funnel communications obtained from the customer to the operations team to ensure we are meeting the customer’s expectations.
* Quickly address scope of work changes after contract award and, where applicable, request change orders for extra work to avoid profit creep and budget overruns.
* Work with accounting on collection of past due invoices and be the final voice to the customer before turning over uncollectable invoices to collections.
* Cultivate and maintain long\\-term relationships with customers through effective communication.
* Present proposals to customers that highlight the value of Ironsmith Fire.
* Serve as the primary point of contact for customers throughout the project, from initial inquiry to project completion.
* Monitor project timelines, budgets and deliverables.
* Maintain regular communication with the general contractors to address inquiries, provide updates, and solicit feedback.
* Act as a trusted advisor and resource for customers, offering technical expertise, guidance and support.
* Stay informed about industry trends, market developments, and competitor activities related to fire sprinkler systems and construction.
* Analyze metrics and KPI’s associated with this position to assess progress towards goals and identify areas for improvement.

  



  

  

**Job Requirements:** **COMPETENCIES**


* Strong interpersonal skills to establish and maintain trust\\-based relationships with customers.
* Comprehensive understanding of fire protection systems, building codes, local regulations, and industry standards.
* Capacity to coordinate projects, manage timelines and budgets, and collaborate with internal teams to ensure successful execution of projects.
* Effective communication skills.
* Ability to stay informed on industry trends, competitor activity, and market developments to adapt sales strategies.
* Aptitude for identifying and resolving issues that may arise during the sales process or project execution.
* Technologically proficient with Microsoft Office Suite, project management and CRM software.


**EDUCATION AND EXPERIENCE**


* Minimum of 5\\-years in fire sprinkler design.
* Comprehensive understanding of the fire protection industry and applicable regulations.
* Professional certifications related to fire protection, business management, or leadership are advantageous, such as NICET Certification.


**\\*\\*\\*There is always a place at Ironsmith Fire for people that care!!!\\*\\*\\***


**PHYSICAL REQUIREMENTS**

* The ability to maintain a high level of energy and stamina to manage long hours, travel requirements, and the stress associated with high\\-level decision making.
* The ability to travel, sometimes extensively, to meet with clients.
* While primarily a skill, the physical aspect includes the ability to speak clearly and effectively in public and private settings, and to engage in face\\-to\\-face meetings.
* Good general health to fulfill job responsibilities effectively, including being able to work long hours when necessary.


**COMMITMENT TO DIVERSITY**


At Ironsmith Fire, we're dedicated to fostering an inclusive workplace where everyone feels valued and respected. We actively encourage applications from diverse backgrounds and believe that embracing differences enhances our team's creativity and effectiveness. Regardless of race, gender, age, religion, or other characteristics, we welcome all to join us in creating a culture where everyone can thrive.


**FEATURED BENEFITS**


* Very Competitive Commission Structure
* Employee Paid Medical Insurance
* Dental and Vision Plans
* Health Savings Account
* 401(k) tax\\-advantaged retirement plan
* Profit\\-Sharing Plan
* Company Provided Life Insurance","","https://www.indeed.com/cmp/Ironsmith-Fire","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2a776f7a75cd383d042faea977c4dc66","http://www.ironsmithfire.com","Memphis:

374 Distribution Parkway
Collierville, Tennessee 38017

Nashville:

106 Wheeler Street
La Vergne, TN 37086","51 to 200","","Crafting life-saving fire protection systems with integrity, precision, and grit. Ironsmith Fire delivers quality you can trust—built by tradesmen, powered by purpose.","","","","","",""
